"symbol","name","sector","exchange","emp_count","start_adj_close","end_adj_close","delta_adj_close","start_vol","end_vol","delta_vol","div_count","div_action","split_count","split_action","market_cap","cap_size"
"CTLP","CANTALOUPE INC","Financials","NASDAQ",360,8.28999996185303,7.90999984741211,-0.380000114440918,244000,683900,439900,0,0,0,0,545568448,"Small Cap"
"NFLX","NETFLIX INC","Communication","NASDAQ",13000,869.679992675781,960.289978027344,90.6099853515625,9851400,5905400,-3946000,0,0,0,0,366100086784,"Large Cap"
"DECK","DECKERS OUTDOOR CORP","Consumer Discretionary","New York Stock Exchange Inc.",4800,214.110000610352,117.860000610352,-96.25,1841400,5545000,3703600,0,0,0,0,16091078656,"Large Cap"
"RSI","RUSH STREET INTERACTIVE INC CLASS","Consumer Discretionary","New York Stock Exchange Inc.",820,15.3599996566772,10.960000038147,-4.39999961853027,1073200,1816000,742800,0,0,0,0,2330773248,"Medium Cap"
"FTI","TECHNIPFMC PLC","Energy","New York Stock Exchange Inc.",21469,32.4924278259277,29.3600006103516,-3.13242721557617,3345100,11451400,8106300,1,1,0,0,10581591040,"Large Cap"
"OPCH","OPTION CARE HEALTH INC","Health Care","NASDAQ",7500,29.4699993133545,34.5800018310547,5.1100025177002,2981900,2990600,8700,0,0,0,0,5508743680,"Medium Cap"
"CRNX","CRINETICS PHARMACEUTICALS INC","Health Care","NASDAQ",290,38.7599983215332,34.4199981689453,-4.34000015258789,1273000,2323000,1050000,0,0,0,0,2502074112,"Medium Cap"
"ZM","ZOOM COMMUNICATIONS INC CLASS A","Information Technology","NASDAQ",7420,78.5400009155273,75.9700012207031,-2.56999969482422,2470800,6268800,3798000,0,0,0,0,20679602176,"Large Cap"
"UDR","UDR REIT INC","Real Estate","New York Stock Exchange Inc.",1397,41.310001373291,43.3600006103516,2.04999923706055,1798800,3841000,2042200,0,0,0,0,15241106432,"Large Cap"
"PNTG","PENNANT GROUP INC","Health Care","NASDAQ",5791,27.9099998474121,23.3999996185303,-4.51000022888184,165000,276200,111200,0,0,0,0,845945088,"Small Cap"
"ACAD","ACADIA PHARMACEUTICALS INC","Health Care","NASDAQ",620,17.8899993896484,16.7900009155273,-1.09999847412109,1083000,4036400,2953400,0,0,0,0,2565214720,"Medium Cap"
"EEFT","EURONET WORLDWIDE INC","Financials","NASDAQ",10000,99.3199996948242,108.01000213623,8.69000244140625,160700,793500,632800,0,0,0,0,4075926272,"Medium Cap"
"EXC","EXELON CORP","Utilities","NASDAQ",19962,40.067195892334,43.7999992370605,3.73280334472656,5610400,15732200,10121800,1,1,0,0,45782634496,"Large Cap"
"CNXN","PC CONNECTION INC","Information Technology","NASDAQ",2703,72.2217559814453,61.6199989318848,-10.6017570495605,53500,724000,670500,1,1,0,0,1544707712,"Small Cap"
"MIDD","MIDDLEBY CORP","Industrials","NASDAQ",10722,143.789993286133,154.410003662109,10.6200103759766,691900,1956100,1264200,0,0,0,0,7266914816,"Medium Cap"
"CHPT","CHARGEPOINT HOLDINGS INC CLASS A","Industrials","New York Stock Exchange Inc.",1650,1.05999994277954,0.685000002384186,-0.374999940395355,14044600,42158500,28113900,0,0,0,0,264152864,"Small Cap"
"PARA","PARAMOUNT GLOBAL CLASS B","Communication","NASDAQ",21900,10.4351749420166,11.8599996566772,1.42482471466064,7972400,14225600,6253200,1,1,0,0,7890817536,"Medium Cap"
"SPOK","SPOK HOLDINGS INC","Communication","NASDAQ",406,15.6766080856323,15.8900003433228,0.21339225769043,98100,138000,39900,1,1,0,0,317515456,"Small Cap"
"QBTS","D WAVE QUANTUM INC","Information Technology","New York Stock Exchange Inc.",200,6.28999996185303,8.35999965667725,2.06999969482422,133545800,97399500,-36146300,0,0,0,0,1847152640,"Small Cap"
"R","RYDER SYSTEM INC","Industrials","New York Stock Exchange Inc.",47500,164.753799438477,141.639999389648,-23.1138000488281,263300,624000,360700,1,1,0,0,5583787520,"Medium Cap"
"CXM","SPRINKLR INC CLASS A","Information Technology","New York Stock Exchange Inc.",3869,8.63000011444092,8.65999984741211,0.0299997329711914,752700,3298200,2545500,0,0,0,0,1842379136,"Small Cap"
"CRBP","CORBUS PHARMACEUTICALS HOLDINGS IN","Health Care","NASDAQ",19,11.9300003051758,5.75,-6.18000030517578,168100,428300,260200,0,0,0,0,61405644,"Small Cap"
"PAYX","PAYCHEX INC","Industrials","NASDAQ",16000,144.708419799805,143.020004272461,-1.68841552734375,1483800,4764500,3280700,1,1,0,0,51622576128,"Large Cap"
"VVV","VALVOLINE INC","Consumer Discretionary","New York Stock Exchange Inc.",9600,36.4500007629395,35.3400001525879,-1.11000061035156,1650500,2066200,415700,0,0,0,0,4386220544,"Medium Cap"
"ITW","ILLINOIS TOOL INC","Industrials","New York Stock Exchange Inc.",45000,259.799163818359,249.810302734375,-9.98886108398438,718400,1565900,847500,0,0,0,0,66174574592,"Large Cap"
"LNC","LINCOLN NATIONAL CORP","Financials","New York Stock Exchange Inc.",11024,33.2700004577637,35.9099998474121,2.63999938964844,953300,10519300,9566000,0,0,0,0,5107008000,"Medium Cap"
"SXT","SENSIENT TECHNOLOGIES CORP","Materials","New York Stock Exchange Inc.",3956,74.8988494873047,72.7799987792969,-2.11885070800781,191600,642500,450900,1,1,0,0,3168391424,"Medium Cap"
"MMI","MARCUS & MILLICHAP INC","Real Estate","New York Stock Exchange Inc.",896,37.4996757507324,35.4099998474121,-2.08967590332031,75900,366900,291000,1,1,0,0,1238264832,"Small Cap"
"MBWM","MERCANTILE BANK CORP","Financials","NASDAQ",653,46.3818283081055,44.25,-2.13182830810547,82700,179000,96300,1,1,0,0,640486528,"Small Cap"
"MP","MP MATERIALS CORP CLASS A","Materials","New York Stock Exchange Inc.",681,20.8700008392334,25.8999996185303,5.02999877929688,2999900,4614300,1614400,0,0,0,0,3768972544,"Medium Cap"
"PCAR","PACCAR INC","Industrials","NASDAQ",32400,109.76749420166,97.1100006103516,-12.6574935913086,2505600,8554800,6049200,1,1,0,0,47706091520,"Large Cap"
"CUBI","CUSTOMERS BANCORP INC","Financials","New York Stock Exchange Inc.",812,50.6699981689453,51.5499992370605,0.880001068115234,343700,704200,360500,0,0,0,0,1367564544,"Small Cap"
"MSI","MOTOROLA SOLUTIONS INC","Information Technology","New York Stock Exchange Inc.",21000,466.608612060547,422.709991455078,-43.8986206054688,976400,1140500,164100,1,1,0,0,67141234688,"Large Cap"
"SMPL","THE SIMPLY GOOD FOODS COMPANY","Consumer Staples","NASDAQ",316,36.0400009155273,33,-3.04000091552734,1055300,1093900,38600,0,0,0,0,3419932928,"Medium Cap"
"FBIN","FORTUNE BRANDS INNOVATIONS INC","Industrials","New York Stock Exchange Inc.",11700,74.0910034179688,62.4099998474121,-11.6810035705566,1335300,3480400,2145100,1,1,0,0,6428773888,"Medium Cap"
